,Region,Suburb,Housing_Type,Median Price - Last Quarter,Forecasted Price,Difference,Percentage Difference
934,Inner Eastern Melbourne,Oakleigh,3 bedroom houses,465.0,465.0666666666667,0.0666666666667197,0.01
935,Inner Eastern Melbourne,Clayton,3 bedroom houses,450.0,451.515,1.5149999999999864,0.34
936,Inner Eastern Melbourne,Doncaster East,3 bedroom houses,515.0,504.04,-10.95999999999998,-2.13
937,Inner Eastern Melbourne,Donvale,3 bedroom houses,515.0,504.04,-10.95999999999998,-2.13
938,Inner Eastern Melbourne,Hawthorn East,3 bedroom houses,730.0,717.25,-12.75,-1.75
939,Inner Eastern Melbourne,Glen Waverley,3 bedroom houses,480.0,460.1,-19.899999999999977,-4.15
940,Inner Eastern Melbourne,Mulgrave,3 bedroom houses,480.0,460.1,-19.899999999999977,-4.15
941,Inner Eastern Melbourne,Hawthorn,3 bedroom houses,800.0,760.76,-39.24000000000001,-4.91
942,Inner Eastern Melbourne,Kew,3 bedroom houses,700.0,690.95,-9.049999999999956,-1.29
943,Inner Eastern Melbourne,Mount Waverley,3 bedroom houses,495.0,472.03333333333336,-22.96666666666664,-4.64
944,Inner Eastern Melbourne,Nunawading,3 bedroom houses,478.0,467.38666666666666,-10.613333333333344,-2.22
945,Inner Eastern Melbourne,Mitcham,3 bedroom houses,478.0,467.38666666666666,-10.613333333333344,-2.22
946,Inner Eastern Melbourne,Vermont,3 bedroom houses,470.0,449.6,-20.399999999999977,-4.34
947,Inner Eastern Melbourne,Forest Hill,3 bedroom houses,470.0,449.6,-20.399999999999977,-4.34
948,Inner Eastern Melbourne,Burwood East,3 bedroom houses,470.0,449.6,-20.399999999999977,-4.34
949,Southern Melbourne,Aspendale,3 bedroom houses,540.0,532.9,-7.100000000000023,-1.31
950,Southern Melbourne,Chelsea,3 bedroom houses,540.0,532.9,-7.100000000000023,-1.31
951,Southern Melbourne,Carrum,3 bedroom houses,540.0,532.9,-7.100000000000023,-1.31
952,Southern Melbourne,Bentleigh,3 bedroom houses,600.0,593.3,-6.7000000000000455,-1.12
953,Southern Melbourne,Brighton,3 bedroom houses,950.0,885.3539999999999,-64.64600000000007,-6.8
954,Southern Melbourne,Brighton East,3 bedroom houses,733.0,738.62,5.6200000000000045,0.77
955,Southern Melbourne,Carnegie,3 bedroom houses,628.0,598.4833333333333,-29.51666666666665,-4.7
956,Southern Melbourne,Caulfield,3 bedroom houses,700.0,687.6,-12.399999999999975,-1.77
957,Southern Melbourne,Cheltenham,3 bedroom houses,570.0,537.73,-32.26999999999998,-5.66
958,Southern Melbourne,Elsternwick,3 bedroom houses,750.0,761.91,11.909999999999968,1.59
959,Southern Melbourne,Hampton,3 bedroom houses,800.0,764.38,-35.620000000000005,-4.45
960,Southern Melbourne,Beaumaris,3 bedroom houses,800.0,764.38,-35.620000000000005,-4.45
961,Southern Melbourne,Malvern,3 bedroom houses,850.0,831.745,-18.254999999999995,-2.15
962,Southern Melbourne,Malvern East,3 bedroom houses,630.0,607.96,-22.039999999999964,-3.5
963,Southern Melbourne,Mentone,3 bedroom houses,620.0,610.5,-9.5,-1.53
964,Southern Melbourne,Parkdale,3 bedroom houses,620.0,610.5,-9.5,-1.53
965,Southern Melbourne,Mordialloc,3 bedroom houses,620.0,610.5,-9.5,-1.53
966,Southern Melbourne,Murrumbeena,3 bedroom houses,550.0,545.9,-4.100000000000023,-0.75
967,Southern Melbourne,Hughesdale,3 bedroom houses,550.0,545.9,-4.100000000000023,-0.75
968,Outer Western Melbourne,Altona,3 bedroom houses,400.0,391.6,-8.399999999999977,-2.1
969,Outer Western Melbourne,Footscray,3 bedroom houses,520.0,509.13333333333327,-10.866666666666733,-2.09
970,Outer Western Melbourne,Keilor East,3 bedroom houses,435.0,430.58,-4.420000000000016,-1.02
971,Outer Western Melbourne,Avondale Heights,3 bedroom houses,435.0,430.58,-4.420000000000016,-1.02
972,Outer Western Melbourne,Melton,3 bedroom houses,340.0,330.1,-9.899999999999975,-2.91
973,Outer Western Melbourne,Newport,3 bedroom houses,560.0,550.1,-9.899999999999975,-1.77
974,Outer Western Melbourne,Spotswood,3 bedroom houses,560.0,550.1,-9.899999999999975,-1.77
975,Outer Western Melbourne,St Albans,3 bedroom houses,360.0,352.7,-7.300000000000011,-2.03
976,Outer Western Melbourne,Deer Park,3 bedroom houses,360.0,352.7,-7.300000000000011,-2.03
977,Outer Western Melbourne,Sunshine,3 bedroom houses,370.0,365.45,-4.550000000000011,-1.23
978,Outer Western Melbourne,Sydenham,3 bedroom houses,400.0,388.35,-11.649999999999975,-2.91
979,Outer Western Melbourne,Werribee,3 bedroom houses,360.0,356.4,-3.6000000000000227,-1.0
980,Outer Western Melbourne,Hoppers Crossing,3 bedroom houses,360.0,356.4,-3.6000000000000227,-1.0
981,Outer Western Melbourne,West Footscray,3 bedroom houses,450.0,455.5,5.5,1.22
982,Outer Western Melbourne,Williamstown,3 bedroom houses,650.0,649.0,-1.0,-0.15
983,Outer Western Melbourne,Yarraville,3 bedroom houses,575.0,575.1,0.1000000000000227,0.02
984,Outer Western Melbourne,Seddon,3 bedroom houses,575.0,575.1,0.1000000000000227,0.02
985,North Western Melbourne,Broadmeadows,3 bedroom houses,380.0,370.15,-9.850000000000025,-2.59
986,North Western Melbourne,Roxburgh Park,3 bedroom houses,380.0,370.15,-9.850000000000025,-2.59
987,North Western Melbourne,Brunswick,3 bedroom houses,690.0,676.8,-13.200000000000044,-1.91
988,North Western Melbourne,Coburg,3 bedroom houses,550.0,549.82,-0.1799999999999499,-0.03
989,North Western Melbourne,Pascoe Vale South,3 bedroom houses,550.0,549.82,-0.1799999999999499,-0.03
990,North Western Melbourne,Craigieburn,3 bedroom houses,400.0,381.08,-18.920000000000016,-4.73
991,North Western Melbourne,Brunswick East,3 bedroom houses,650.0,659.4,9.399999999999975,1.45
992,North Western Melbourne,Essendon,3 bedroom houses,500.0,493.9,-6.100000000000023,-1.22
993,North Western Melbourne,Gladstone Park,3 bedroom houses,410.0,399.87666666666667,-10.123333333333337,-2.47
994,North Western Melbourne,Tullamarine,3 bedroom houses,410.0,399.87666666666667,-10.123333333333337,-2.47
995,North Western Melbourne,Keilor,3 bedroom houses,450.0,432.31523809523804,-17.684761904761956,-3.93
996,North Western Melbourne,Moonee Ponds,3 bedroom houses,605.0,588.15,-16.850000000000023,-2.79
997,North Western Melbourne,Ascot Vale,3 bedroom houses,605.0,588.15,-16.850000000000023,-2.79
998,North Western Melbourne,Oak Park,3 bedroom houses,420.0,416.35,-3.649999999999977,-0.87
999,North Western Melbourne,Glenroy,3 bedroom houses,420.0,416.35,-3.649999999999977,-0.87
1000,North Western Melbourne,Fawkner,3 bedroom houses,420.0,416.35,-3.649999999999977,-0.87
1001,North Western Melbourne,Pascoe Vale,3 bedroom houses,495.0,484.15,-10.850000000000025,-2.19
1002,North Western Melbourne,Coburg North,3 bedroom houses,495.0,484.15,-10.850000000000025,-2.19
1003,North Western Melbourne,Sunbury,3 bedroom houses,400.0,396.2,-3.8000000000000114,-0.95
1004,North Western Melbourne,Brunswick West,3 bedroom houses,590.0,599.915,9.914999999999964,1.68
1005,North Eastern Melbourne,Bundoora,3 bedroom houses,440.0,432.2,-7.800000000000011,-1.77
1006,North Eastern Melbourne,Greensborough,3 bedroom houses,440.0,432.2,-7.800000000000011,-1.77
1007,North Eastern Melbourne,Hurstbridge,3 bedroom houses,440.0,432.2,-7.800000000000011,-1.77
1008,North Eastern Melbourne,Eltham,3 bedroom houses,525.0,514.1,-10.899999999999975,-2.08
1009,North Eastern Melbourne,Research,3 bedroom houses,525.0,514.1,-10.899999999999975,-2.08
1010,North Eastern Melbourne,Montmorency,3 bedroom houses,525.0,514.1,-10.899999999999975,-2.08
1011,North Eastern Melbourne,Fairfield,3 bedroom houses,700.0,683.31,-16.690000000000055,-2.38
1012,North Eastern Melbourne,Alphington,3 bedroom houses,700.0,683.31,-16.690000000000055,-2.38
1013,North Eastern Melbourne,Heidelberg,3 bedroom houses,458.0,455.25,-2.75,-0.6
1014,North Eastern Melbourne,Heidelberg West,3 bedroom houses,458.0,455.25,-2.75,-0.6
1015,North Eastern Melbourne,Ivanhoe,3 bedroom houses,595.0,595.8,0.7999999999999545,0.13
1016,North Eastern Melbourne,Ivanhoe East,3 bedroom houses,595.0,595.8,0.7999999999999545,0.13
1017,North Eastern Melbourne,Mill Park,3 bedroom houses,400.0,381.9,-18.100000000000023,-4.53
1018,North Eastern Melbourne,Epping,3 bedroom houses,400.0,381.9,-18.100000000000023,-4.53
1019,North Eastern Melbourne,Northcote,3 bedroom houses,728.0,715.081,-12.918999999999984,-1.77
1020,North Eastern Melbourne,Preston,3 bedroom houses,520.0,512.8,-7.2000000000000455,-1.38
1021,North Eastern Melbourne,Reservoir,3 bedroom houses,420.0,410.4858730158731,-9.514126984126904,-2.27
1022,North Eastern Melbourne,Thomastown,3 bedroom houses,380.0,375.19750000000005,-4.802499999999952,-1.26
1023,North Eastern Melbourne,Lalor,3 bedroom houses,380.0,375.19750000000005,-4.802499999999952,-1.26
1024,North Eastern Melbourne,Thornbury,3 bedroom houses,650.0,652.25,2.25,0.35
1025,North Eastern Melbourne,Whittlesea,3 bedroom houses,400.0,397.5133333333334,-2.486666666666622,-0.62
1026,Outer Eastern Melbourne,Bayswater,3 bedroom houses,440.0,432.15,-7.850000000000023,-1.78
1027,Outer Eastern Melbourne,Boronia,3 bedroom houses,440.0,433.03,-6.970000000000027,-1.58
1028,Outer Eastern Melbourne,Croydon,3 bedroom houses,470.0,461.3,-8.699999999999989,-1.85
1029,Outer Eastern Melbourne,Lilydale,3 bedroom houses,470.0,461.3,-8.699999999999989,-1.85
1030,Outer Eastern Melbourne,Ferntree Gully,3 bedroom houses,450.0,437.85,-12.149999999999975,-2.7
1031,Outer Eastern Melbourne,Ringwood,3 bedroom houses,460.0,458.45,-1.5500000000000114,-0.34
1032,Outer Eastern Melbourne,Rowville,3 bedroom houses,480.0,467.55,-12.449999999999989,-2.59
1033,Outer Eastern Melbourne,Wantirna,3 bedroom houses,450.0,449.33,-0.6700000000000159,-0.15
1034,Outer Eastern Melbourne,Scoresby,3 bedroom houses,450.0,449.33,-0.6700000000000159,-0.15
1035,Outer Eastern Melbourne,Healesville,3 bedroom houses,470.0,464.5,-5.5,-1.17
1036,Outer Eastern Melbourne,Yarra Junction,3 bedroom houses,470.0,464.5,-5.5,-1.17
1037,Outer Eastern Melbourne,Belgrave,3 bedroom houses,470.0,464.5,-5.5,-1.17
1038,Outer Eastern Melbourne,Belgrave Heights,3 bedroom houses,470.0,464.5,-5.5,-1.17
1039,Outer Eastern Melbourne,Belgrave South,3 bedroom houses,470.0,464.5,-5.5,-1.17
1040,Outer Eastern Melbourne,Lilydale,3 bedroom houses,470.0,464.5,-5.5,-1.17
1041,Outer Eastern Melbourne,Warburton,3 bedroom houses,470.0,464.5,-5.5,-1.17
1042,Outer Eastern Melbourne,East Warburton,3 bedroom houses,470.0,464.5,-5.5,-1.17
1043,South Eastern Melbourne,Berwick,3 bedroom houses,425.0,407.5,-17.5,-4.12
1044,South Eastern Melbourne,Cranbourne,3 bedroom houses,410.0,405.15,-4.850000000000023,-1.18
1045,South Eastern Melbourne,Dandenong,3 bedroom houses,420.0,409.9,-10.100000000000025,-2.4
1046,South Eastern Melbourne,Dandenong North,3 bedroom houses,390.0,381.5,-8.5,-2.18
1047,South Eastern Melbourne,Endeavour Hills,3 bedroom houses,390.0,381.5,-8.5,-2.18
1048,South Eastern Melbourne,Narre Warren,3 bedroom houses,400.0,392.0,-8.0,-2.0
1049,South Eastern Melbourne,Hampton Park,3 bedroom houses,400.0,392.0,-8.0,-2.0
1050,South Eastern Melbourne,Noble Park,3 bedroom houses,395.0,380.15,-14.850000000000025,-3.76
1051,South Eastern Melbourne,Pakenham,3 bedroom houses,395.0,385.45,-9.550000000000011,-2.42
1052,South Eastern Melbourne,Springvale,3 bedroom houses,420.0,399.7,-20.30000000000001,-4.83
1053,Mornington Peninsula,Dromana,3 bedroom houses,500.0,493.85,-6.149999999999977,-1.23
1054,Mornington Peninsula,Portsea,3 bedroom houses,500.0,493.85,-6.149999999999977,-1.23
1055,Mornington Peninsula,Frankston,3 bedroom houses,460.0,453.6,-6.399999999999977,-1.39
1056,Mornington Peninsula,Hastings,3 bedroom houses,500.0,495.2,-4.800000000000011,-0.96
1057,Mornington Peninsula,Flinders,3 bedroom houses,500.0,495.2,-4.800000000000011,-0.96
1058,Mornington Peninsula,Mount Eliza,3 bedroom houses,600.0,590.95,-9.049999999999956,-1.51
1059,Mornington Peninsula,Mornington,3 bedroom houses,600.0,590.95,-9.049999999999956,-1.51
1060,Mornington Peninsula,Mount Martha,3 bedroom houses,600.0,590.95,-9.049999999999956,-1.51
1061,Mornington Peninsula,Seaford,3 bedroom houses,440.0,434.6,-5.399999999999977,-1.23
1062,Mornington Peninsula,Carrum Downs,3 bedroom houses,440.0,434.6,-5.399999999999977,-1.23
1063,Geelong,Belmont,3 bedroom houses,450.0,438.75,-11.25,-2.5
1064,Geelong,Grovedale,3 bedroom houses,450.0,438.75,-11.25,-2.5
1065,Geelong,Corio,3 bedroom houses,350.0,346.55,-3.4499999999999886,-0.99
1066,Geelong,Geelong,3 bedroom houses,420.0,413.9,-6.100000000000023,-1.45
1067,Geelong,Newcomb,3 bedroom houses,420.0,413.9,-6.100000000000023,-1.45
1068,Geelong,Herne Hill,3 bedroom houses,470.0,466.7,-3.300000000000012,-0.7
1069,Geelong,Geelong West,3 bedroom houses,470.0,466.7,-3.300000000000012,-0.7
1070,Geelong,Lara,3 bedroom houses,450.0,430.95,-19.05000000000001,-4.23
1071,Geelong,Newtown,3 bedroom houses,475.0,455.65,-19.350000000000023,-4.07
1072,Geelong,North Geelong,3 bedroom houses,420.0,416.11,-3.8899999999999855,-0.93
1073,Ballarat,Ballarat Central,3 bedroom houses,370.0,366.4,-3.6000000000000227,-0.97
1074,Ballarat,Mount Clear,3 bedroom houses,370.0,356.61,-13.389999999999986,-3.62
1075,Ballarat,Buninyong,3 bedroom houses,370.0,356.61,-13.389999999999986,-3.62
1076,Ballarat,Sebastopol,3 bedroom houses,350.0,339.9,-10.100000000000025,-2.89
1077,Ballarat,Delacombe,3 bedroom houses,350.0,339.9,-10.100000000000025,-2.89
1078,Ballarat,Wendouree,3 bedroom houses,375.0,366.25,-8.75,-2.33
1079,Ballarat,Alfredton,3 bedroom houses,375.0,366.25,-8.75,-2.33
1080,Bendigo,Bendigo,3 bedroom houses,400.0,385.9,-14.100000000000025,-3.53
1081,Bendigo,Flora Hill,3 bedroom houses,400.0,399.35,-0.6499999999999773,-0.16
1082,Bendigo,East Bendigo,3 bedroom houses,400.0,399.35,-0.6499999999999773,-0.16
1083,Bendigo,Golden Square,3 bedroom houses,398.0,393.12,-4.879999999999996,-1.23
1084,Bendigo,Kangaroo Flat,3 bedroom houses,398.0,393.12,-4.879999999999996,-1.23
1085,Bendigo,North Bendigo,3 bedroom houses,390.0,381.5,-8.5,-2.18
1086,Other Regional Centres,Bairnsdale,3 bedroom houses,400.0,391.0,-9.0,-2.25
1087,Other Regional Centres,Benalla,3 bedroom houses,400.0,391.7,-8.300000000000011,-2.08
1088,Other Regional Centres,Castlemaine,3 bedroom houses,450.0,441.7666666666667,-8.233333333333292,-1.83
1089,Other Regional Centres,Echuca,3 bedroom houses,400.0,397.1,-2.8999999999999773,-0.72
1090,Other Regional Centres,Hamilton,3 bedroom houses,350.0,346.9,-3.1000000000000227,-0.89
1091,Other Regional Centres,Horsham,3 bedroom houses,350.0,349.5,-0.5,-0.14
1092,Other Regional Centres,Mildura,3 bedroom houses,370.0,359.25,-10.75,-2.91
1093,Other Regional Centres,Moe,3 bedroom houses,350.0,343.3,-6.699999999999989,-1.91
1094,Other Regional Centres,Newborough,3 bedroom houses,350.0,343.3,-6.699999999999989,-1.91
1095,Other Regional Centres,Morwell,3 bedroom houses,330.0,315.2,-14.800000000000011,-4.48
1096,Other Regional Centres,Ocean Grove,3 bedroom houses,550.0,526.135,-23.86500000000001,-4.34
1097,Other Regional Centres,Barwon Heads,3 bedroom houses,550.0,526.135,-23.86500000000001,-4.34
1098,Other Regional Centres,Portland,3 bedroom houses,378.0,366.34,-11.660000000000023,-3.08
1099,Other Regional Centres,Sale,3 bedroom houses,400.0,389.6,-10.399999999999975,-2.6
1100,Other Regional Centres,Maffra,3 bedroom houses,400.0,389.6,-10.399999999999975,-2.6
1101,Other Regional Centres,Seymour,3 bedroom houses,360.0,357.0,-3.0,-0.83
1102,Other Regional Centres,Shepparton,3 bedroom houses,370.0,364.4,-5.600000000000023,-1.51
1103,Other Regional Centres,Swan Hill,3 bedroom houses,340.0,337.65,-2.3500000000000227,-0.69
1104,Other Regional Centres,Torquay,3 bedroom houses,590.0,578.8,-11.200000000000044,-1.9
1105,Other Regional Centres,Traralgon,3 bedroom houses,390.0,382.86,-7.139999999999986,-1.83
1106,Other Regional Centres,Wangaratta,3 bedroom houses,400.0,379.85,-20.149999999999977,-5.04
1107,Other Regional Centres,Warragul,3 bedroom houses,400.0,390.7,-9.300000000000011,-2.33
1108,Other Regional Centres,Warrnambool,3 bedroom houses,450.0,434.08,-15.920000000000016,-3.54
1109,Other Regional Centres,Wodonga,3 bedroom houses,400.0,398.0,-2.0,-0.5
1110,Inner Melbourne,Albert Park,4 bedroom houses,1100.0,1168.52,68.51999999999998,6.23
1111,Inner Melbourne,Middle Park,4 bedroom houses,1100.0,1168.52,68.51999999999998,6.23
1112,Inner Melbourne,St Kilda West,4 bedroom houses,1100.0,1168.52,68.51999999999998,6.23
1113,Inner Melbourne,Armadale,4 bedroom houses,1150.0,Insufficient Data for Forecast,0.0,0.0
1114,Inner Melbourne,Carlton North,4 bedroom houses,1075.0,Insufficient Data for Forecast,0.0,0.0
1115,Inner Melbourne,Carlton,4 bedroom houses,930.0,933.55,3.5499999999999545,0.38
1116,Inner Melbourne,Parkville,4 bedroom houses,930.0,933.55,3.5499999999999545,0.38
1117,Inner Melbourne,Melbourne,4 bedroom houses,,Insufficient Data for Forecast,0.0,
1118,Inner Melbourne,St Kilda,4 bedroom houses,,Insufficient Data for Forecast,0.0,
1119,Inner Melbourne,Collingwood,4 bedroom houses,1000.0,Insufficient Data for Forecast,0.0,0.0
1120,Inner Melbourne,Abbotsford,4 bedroom houses,1000.0,Insufficient Data for Forecast,0.0,0.0
1121,Inner Melbourne,Docklands,4 bedroom houses,,Insufficient Data for Forecast,0.0,
1122,Inner Melbourne,East Melbourne,4 bedroom houses,,Insufficient Data for Forecast,0.0,
1123,Inner Melbourne,St Kilda East,4 bedroom houses,858.0,Insufficient Data for Forecast,0.0,0.0
1124,Inner Melbourne,Elwood,4 bedroom houses,1250.0,Insufficient Data for Forecast,0.0,0.0
1125,Inner Melbourne,Fitzroy,4 bedroom houses,1050.0,Insufficient Data for Forecast,0.0,0.0
1126,Inner Melbourne,Fitzroy North,4 bedroom houses,980.0,966.58375,-13.416249999999993,-1.37
1127,Inner Melbourne,Clifton Hill,4 bedroom houses,980.0,966.58375,-13.416249999999993,-1.37
1128,Inner Melbourne,Flemington,4 bedroom houses,850.0,Insufficient Data for Forecast,0.0,0.0
1129,Inner Melbourne,Kensington,4 bedroom houses,850.0,Insufficient Data for Forecast,0.0,0.0
1130,Inner Melbourne,North Melbourne,4 bedroom houses,930.0,Insufficient Data for Forecast,0.0,0.0
1131,Inner Melbourne,West Melbourne,4 bedroom houses,930.0,Insufficient Data for Forecast,0.0,0.0
1132,Inner Melbourne,Port Melbourne,4 bedroom houses,1120.0,1098.83,-21.170000000000076,-1.89
1133,Inner Melbourne,Prahran,4 bedroom houses,1125.0,Insufficient Data for Forecast,0.0,0.0
1134,Inner Melbourne,Windsor,4 bedroom houses,1125.0,Insufficient Data for Forecast,0.0,0.0
1135,Inner Melbourne,Richmond,4 bedroom houses,1050.0,908.15,-141.85000000000002,-13.51
1136,Inner Melbourne,Burnley,4 bedroom houses,1050.0,908.15,-141.85000000000002,-13.51
1137,Inner Melbourne,South Melbourne,4 bedroom houses,,Insufficient Data for Forecast,0.0,
1138,Inner Melbourne,South Yarra,4 bedroom houses,1100.0,Insufficient Data for Forecast,0.0,0.0
1139,Inner Melbourne,Southbank,4 bedroom houses,,Insufficient Data for Forecast,0.0,
1140,Inner Melbourne,St Kilda,4 bedroom houses,1050.0,Insufficient Data for Forecast,0.0,0.0
1141,Inner Melbourne,Toorak,4 bedroom houses,1400.0,1368.2916666666665,-31.708333333333485,-2.26
1142,Inner Eastern Melbourne,Balwyn,4 bedroom houses,840.0,764.7,-75.29999999999995,-8.96
1143,Inner Eastern Melbourne,Blackburn,4 bedroom houses,600.0,553.4259999999999,-46.57400000000007,-7.76
1144,Inner Eastern Melbourne,Box Hill,4 bedroom houses,650.0,623.1941666666667,-26.80583333333334,-4.12
1145,Inner Eastern Melbourne,Bulleen,4 bedroom houses,650.0,628.1,-21.899999999999977,-3.37
1146,Inner Eastern Melbourne,Templestowe,4 bedroom houses,650.0,628.1,-21.899999999999977,-3.37
1147,Inner Eastern Melbourne,Doncaster,4 bedroom houses,650.0,628.1,-21.899999999999977,-3.37
1148,Inner Eastern Melbourne,Burwood,4 bedroom houses,650.0,642.94,-7.059999999999945,-1.09
1149,Inner Eastern Melbourne,Ashburton,4 bedroom houses,650.0,642.94,-7.059999999999945,-1.09
1150,Inner Eastern Melbourne,Camberwell,4 bedroom houses,950.0,899.82,-50.17999999999995,-5.28
1151,Inner Eastern Melbourne,Glen Iris,4 bedroom houses,950.0,899.82,-50.17999999999995,-5.28
1152,Inner Eastern Melbourne,Canterbury,4 bedroom houses,950.0,798.1,-151.89999999999998,-15.99
1153,Inner Eastern Melbourne,Surrey Hills,4 bedroom houses,950.0,798.1,-151.89999999999998,-15.99
1154,Inner Eastern Melbourne,Mont Albert,4 bedroom houses,950.0,798.1,-151.89999999999998,-15.99
1155,Inner Eastern Melbourne,Chadstone,4 bedroom houses,640.0,624.15,-15.850000000000025,-2.48
1156,Inner Eastern Melbourne,Oakleigh,4 bedroom houses,640.0,624.15,-15.850000000000025,-2.48
1157,Inner Eastern Melbourne,Clayton,4 bedroom houses,550.0,539.27,-10.730000000000018,-1.95
1158,Inner Eastern Melbourne,Doncaster East,4 bedroom houses,620.0,600.8,-19.200000000000045,-3.1
1159,Inner Eastern Melbourne,Donvale,4 bedroom houses,620.0,600.8,-19.200000000000045,-3.1
1160,Inner Eastern Melbourne,Hawthorn East,4 bedroom houses,1050.0,983.6433333333333,-66.35666666666668,-6.32
1161,Inner Eastern Melbourne,Glen Waverley,4 bedroom houses,580.0,559.1,-20.899999999999977,-3.6
1162,Inner Eastern Melbourne,Mulgrave,4 bedroom houses,580.0,559.1,-20.899999999999977,-3.6
1163,Inner Eastern Melbourne,Hawthorn,4 bedroom houses,1100.0,1063.2,-36.79999999999996,-3.35
1164,Inner Eastern Melbourne,Kew,4 bedroom houses,990.0,982.78,-7.220000000000027,-0.73
1165,Inner Eastern Melbourne,Mount Waverley,4 bedroom houses,620.0,594.11,-25.889999999999983,-4.18
1166,Inner Eastern Melbourne,Nunawading,4 bedroom houses,550.0,541.97,-8.029999999999973,-1.46
1167,Inner Eastern Melbourne,Mitcham,4 bedroom houses,550.0,541.97,-8.029999999999973,-1.46
1168,Inner Eastern Melbourne,Vermont,4 bedroom houses,570.0,550.6,-19.399999999999977,-3.4
1169,Inner Eastern Melbourne,Forest Hill,4 bedroom houses,570.0,550.6,-19.399999999999977,-3.4
1170,Inner Eastern Melbourne,Burwood East,4 bedroom houses,570.0,550.6,-19.399999999999977,-3.4
1171,Southern Melbourne,Aspendale,4 bedroom houses,680.0,653.76,-26.24000000000001,-3.86
1172,Southern Melbourne,Chelsea,4 bedroom houses,680.0,653.76,-26.24000000000001,-3.86
1173,Southern Melbourne,Carrum,4 bedroom houses,680.0,653.76,-26.24000000000001,-3.86
1174,Southern Melbourne,Bentleigh,4 bedroom houses,830.0,796.14,-33.860000000000014,-4.08
1175,Southern Melbourne,Brighton,4 bedroom houses,1400.0,1283.5883333333334,-116.41166666666663,-8.32
1176,Southern Melbourne,Brighton East,4 bedroom houses,1150.0,1117.0,-33.0,-2.87
1177,Southern Melbourne,Carnegie,4 bedroom houses,850.0,Insufficient Data for Forecast,0.0,0.0
1178,Southern Melbourne,Caulfield,4 bedroom houses,1000.0,924.65,-75.35000000000002,-7.54
1179,Southern Melbourne,Cheltenham,4 bedroom houses,750.0,724.15,-25.850000000000023,-3.45
1180,Southern Melbourne,Elsternwick,4 bedroom houses,1100.0,Insufficient Data for Forecast,0.0,0.0
1181,Southern Melbourne,Hampton,4 bedroom houses,1100.0,1004.93,-95.07000000000004,-8.64
1182,Southern Melbourne,Beaumaris,4 bedroom houses,1100.0,1004.93,-95.07000000000004,-8.64
1183,Southern Melbourne,Malvern,4 bedroom houses,1200.0,Insufficient Data for Forecast,0.0,0.0
1184,Southern Melbourne,Malvern East,4 bedroom houses,870.0,859.54,-10.460000000000036,-1.2
1185,Southern Melbourne,Mentone,4 bedroom houses,760.0,727.255,-32.745000000000005,-4.31
1186,Southern Melbourne,Parkdale,4 bedroom houses,760.0,727.255,-32.745000000000005,-4.31
1187,Southern Melbourne,Mordialloc,4 bedroom houses,760.0,727.255,-32.745000000000005,-4.31
1188,Southern Melbourne,Murrumbeena,4 bedroom houses,770.0,Insufficient Data for Forecast,0.0,0.0
1189,Southern Melbourne,Hughesdale,4 bedroom houses,770.0,Insufficient Data for Forecast,0.0,0.0
1190,Outer Western Melbourne,Altona,4 bedroom houses,445.0,438.5,-6.5,-1.46
1191,Outer Western Melbourne,Footscray,4 bedroom houses,565.0,Insufficient Data for Forecast,0.0,0.0
1192,Outer Western Melbourne,Keilor East,4 bedroom houses,560.0,492.97,-67.02999999999997,-11.97
1193,Outer Western Melbourne,Avondale Heights,4 bedroom houses,560.0,492.97,-67.02999999999997,-11.97
1194,Outer Western Melbourne,Melton,4 bedroom houses,390.0,383.47,-6.529999999999973,-1.67
1195,Outer Western Melbourne,Newport,4 bedroom houses,730.0,735.08,5.080000000000041,0.7
1196,Outer Western Melbourne,Spotswood,4 bedroom houses,730.0,735.08,5.080000000000041,0.7
1197,Outer Western Melbourne,St Albans,4 bedroom houses,430.0,413.01,-16.99000000000001,-3.95
1198,Outer Western Melbourne,Deer Park,4 bedroom houses,430.0,413.01,-16.99000000000001,-3.95
1199,Outer Western Melbourne,Sunshine,4 bedroom houses,445.0,430.4,-14.600000000000025,-3.28
1200,Outer Western Melbourne,Sydenham,4 bedroom houses,450.0,446.1,-3.899999999999977,-0.87
1201,Outer Western Melbourne,Werribee,4 bedroom houses,400.0,398.6,-1.3999999999999773,-0.35
1202,Outer Western Melbourne,Hoppers Crossing,4 bedroom houses,400.0,398.6,-1.3999999999999773,-0.35
1203,Outer Western Melbourne,West Footscray,4 bedroom houses,583.0,550.13,-32.870000000000005,-5.64
1204,Outer Western Melbourne,Williamstown,4 bedroom houses,863.0,805.0183333333333,-57.98166666666668,-6.72
1205,Outer Western Melbourne,Yarraville,4 bedroom houses,700.0,688.95,-11.049999999999956,-1.58
1206,Outer Western Melbourne,Seddon,4 bedroom houses,700.0,688.95,-11.049999999999956,-1.58
1207,North Western Melbourne,Broadmeadows,4 bedroom houses,470.0,456.8,-13.199999999999989,-2.81
1208,North Western Melbourne,Roxburgh Park,4 bedroom houses,470.0,456.8,-13.199999999999989,-2.81
1209,North Western Melbourne,Brunswick,4 bedroom houses,850.0,846.1066666666666,-3.8933333333334303,-0.46
1210,North Western Melbourne,Coburg,4 bedroom houses,700.0,670.45,-29.549999999999955,-4.22
1211,North Western Melbourne,Pascoe Vale South,4 bedroom houses,700.0,670.45,-29.549999999999955,-4.22
